## 1 - Complete phage contigs - category 1 (sure)
## Contig_id,Nb genes contigs,Fragment,Nb genes,Category,Nb phage hallmark genes,Phage gene enrichment sig,Non-Caudovirales phage gene enrichment sig,Pfam depletion sig,Uncharacterized enrichment sig,Strand switch depletion sig,Short genes enrichment sig
VIRSorter_NODE_28330_length_2025_cov_1_4157_ID_56659,8,VIRSorter_NODE_28330_length_2025_cov_1_4157_ID_56659,8,3,,,,4.73576304644962,3.35078025787009,,
VIRSorter_NODE_2835_length_10162_cov_3_25291_ID_5669,26,VIRSorter_NODE_2835_length_10162_cov_3_25291_ID_5669,26,3,,,,13.20653847014366,gene_1-gene_23:4.54535884512083,,
VIRSorter_NODE_28366_length_2023_cov_1_46097_ID_56731,7,VIRSorter_NODE_28366_length_2023_cov_1_46097_ID_56731,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_2842_length_10150_cov_2_83877_ID_5683,20,VIRSorter_NODE_2842_length_10150_cov_2_83877_ID_5683,20,3,,,,10.01986368058218,8.24781460697264,,
VIRSorter_NODE_28448_length_2019_cov_1_63002_ID_56895,9,VIRSorter_NODE_28448_length_2019_cov_1_63002_ID_56895,9,3,,,,5.32773342725582,3.89359133625594,,
VIRSorter_NODE_28478_length_2018_cov_2_79799_ID_56955,7,VIRSorter_NODE_28478_length_2018_cov_2_79799_ID_56955,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_28513_length_2016_cov_2_64161_ID_57025,8,VIRSorter_NODE_28513_length_2016_cov_2_64161_ID_57025,8,3,,,,4.73576304644962,4.73576304644962,,
VIRSorter_NODE_28515_length_2015_cov_2_74682_ID_57029,7,VIRSorter_NODE_28515_length_2015_cov_2_74682_ID_57029,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_2860_length_10116_cov_6_91951_ID_5719,15,VIRSorter_NODE_2860_length_10116_cov_6_91951_ID_5719,15,3,,,,gene_2-gene_15:6.96536603655291,gene_2-gene_15:4.05616979099712,,
VIRSorter_NODE_286_length_37278_cov_46_3758_ID_571,38,VIRSorter_NODE_286_length_37278_cov_46_3758_ID_571,38,3,,,,16.07412865206648,4.78995240676367,,
VIRSorter_NODE_2872_length_10081_cov_96_7298_ID_5743-circular,14,VIRSorter_NODE_2872_length_10081_cov_96_7298_ID_5743-circular,14,3,,,,5.49121230049466,gene_2-gene_13:3.15370911015367,,
VIRSorter_NODE_2873_length_10079_cov_33_3673_ID_5745,19,VIRSorter_NODE_2873_length_10079_cov_33_3673_ID_5745,19,3,,,,9.50707454582360,gene_1-gene_16:7.73116340340499,,
VIRSorter_NODE_2878_length_10072_cov_3_51493_ID_5755,14,VIRSorter_NODE_2878_length_10072_cov_3_51493_ID_5755,14,3,,,,gene_1-gene_12:4.37248657879085,2.20107656732428,,
VIRSorter_NODE_2881_length_10060_cov_20_4224_ID_5761,17,VIRSorter_NODE_2881_length_10060_cov_20_4224_ID_5761,17,3,,,,8.50719397293815,3.23267446100786,,
VIRSorter_NODE_2887_length_10047_cov_2_9127_ID_5773,11,VIRSorter_NODE_2887_length_10047_cov_2_9127_ID_5773,11,3,,,,6.03455293414856,3.33720095803181,,
VIRSorter_NODE_28936_length_1996_cov_1_1878_ID_57871,8,VIRSorter_NODE_28936_length_1996_cov_1_1878_ID_57871,8,3,,,,4.73576304644962,2.31900720322322,,
VIRSorter_NODE_28942_length_1996_cov_6_75281_ID_57883,9,VIRSorter_NODE_28942_length_1996_cov_6_75281_ID_57883,9,3,,,,5.32773342725582,3.89359133625594,,
VIRSorter_NODE_28950_length_1995_cov_1_59208_ID_57899,7,VIRSorter_NODE_28950_length_1995_cov_1_59208_ID_57899,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_2900_length_10029_cov_14_1455_ID_5799,22,VIRSorter_NODE_2900_length_10029_cov_14_1455_ID_5799,22,3,,,,gene_1-gene_21:10.47233660460916,gene_5-gene_19:2.83689104802862,,
VIRSorter_NODE_29017_length_1992_cov_1_61501_ID_58033,7,VIRSorter_NODE_29017_length_1992_cov_1_61501_ID_58033,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_29055_length_1990_cov_3_74611_ID_58109,7,VIRSorter_NODE_29055_length_1990_cov_3_74611_ID_58109,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_2915_length_10007_cov_3_78968_ID_5829,11,VIRSorter_NODE_2915_length_10007_cov_3_78968_ID_5829,11,3,,,,6.03455293414856,6.03455293414856,,
VIRSorter_NODE_2921_length_9994_cov_7_80339_ID_5841,25,VIRSorter_NODE_2921_length_9994_cov_7_80339_ID_5841,25,3,,,,12.66572061178484,gene_1-gene_23:5.64982933904710,,
VIRSorter_NODE_2922_length_9987_cov_2_72059_ID_5843,14,VIRSorter_NODE_2922_length_9987_cov_2_72059_ID_5843,14,3,,,,7.11149407223115,gene_4-gene_13:3.26531415633845,,
VIRSorter_NODE_2924_length_9982_cov_3_26565_ID_5847,17,VIRSorter_NODE_2924_length_9982_cov_3_26565_ID_5847,17,3,,,,gene_2-gene_17:6.23825323245955,gene_2-gene_13:2.77349786844206,,
VIRSorter_NODE_29340_length_1977_cov_1_99514_ID_58679,7,VIRSorter_NODE_29340_length_1977_cov_1_99514_ID_58679,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_2935_length_9966_cov_2_97896_ID_5869,14,VIRSorter_NODE_2935_length_9966_cov_2_97896_ID_5869,14,3,,,,7.11149407223115,5.49121230049466,,
VIRSorter_NODE_2940_length_9952_cov_3_89333_ID_5879,10,VIRSorter_NODE_2940_length_9952_cov_3_89333_ID_5879,10,3,,,,5.91970380806202,4.44140541539413,,
VIRSorter_NODE_2953_length_9923_cov_4_49245_ID_5905,17,VIRSorter_NODE_2953_length_9923_cov_4_49245_ID_5905,17,3,,,,8.50719397293815,6.80443249078153,,
VIRSorter_NODE_2955_length_9914_cov_4_74599_ID_5909,10,VIRSorter_NODE_2955_length_9914_cov_4_74599_ID_5909,10,3,,,,4.44140541539413,3.30622185284791,,
VIRSorter_NODE_2956_length_9912_cov_8_17118_ID_5911,23,VIRSorter_NODE_2956_length_9912_cov_8_17118_ID_5911,23,3,,,,11.59412945947272,gene_6-gene_23:3.25354950964757,,
VIRSorter_NODE_2961_length_9897_cov_3_34565_ID_5921,14,VIRSorter_NODE_2961_length_9897_cov_3_34565_ID_5921,14,3,,,,7.11149407223115,gene_1-gene_11:2.63823095369579,,
VIRSorter_NODE_2967_length_9868_cov_3_22965_ID_5933,7,VIRSorter_NODE_2967_length_9868_cov_3_22965_ID_5933,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_2971_length_9859_cov_5_1233_ID_5941,9,VIRSorter_NODE_2971_length_9859_cov_5_1233_ID_5941,9,3,,,,5.32773342725582,2.80707201587116,,
VIRSorter_NODE_29730_length_1959_cov_1_7631_ID_59459,7,VIRSorter_NODE_29730_length_1959_cov_1_7631_ID_59459,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_29737_length_1958_cov_5_29164_ID_59473,7,VIRSorter_NODE_29737_length_1958_cov_5_29164_ID_59473,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_2974_length_9850_cov_3_35709_ID_5947,11,VIRSorter_NODE_2974_length_9850_cov_3_35709_ID_5947,11,3,,,,6.03455293414856,6.03455293414856,,
VIRSorter_NODE_29786_length_1956_cov_3_54401_ID_59571,7,VIRSorter_NODE_29786_length_1956_cov_3_54401_ID_59571,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_2979_length_9838_cov_6_54258_ID_5957,10,VIRSorter_NODE_2979_length_9838_cov_6_54258_ID_5957,10,3,,,,5.91970380806202,2.39309824242423,,
VIRSorter_NODE_2983_length_9832_cov_7_85688_ID_5965,8,VIRSorter_NODE_2983_length_9832_cov_7_85688_ID_5965,8,3,,,,4.73576304644962,2.31900720322322,,
VIRSorter_NODE_2985_length_9829_cov_5_20181_ID_5969,11,VIRSorter_NODE_2985_length_9829_cov_5_20181_ID_5969,11,3,,,,6.03455293414856,gene_1-gene_10:2.82910059812825,,
VIRSorter_NODE_2986_length_9828_cov_2_01062_ID_5971,22,VIRSorter_NODE_2986_length_9828_cov_2_01062_ID_5971,22,3,,,,11.06430698541536,gene_3-gene_22:5.40754602129918,,
VIRSorter_NODE_29898_length_1952_cov_2_50082_ID_59795,8,VIRSorter_NODE_29898_length_1952_cov_2_50082_ID_59795,8,3,,,,4.73576304644962,4.73576304644962,,
VIRSorter_NODE_29927_length_1950_cov_1_72737_ID_59853,8,VIRSorter_NODE_29927_length_1950_cov_1_72737_ID_59853,8,3,,,,4.73576304644962,3.35078025787009,,
VIRSorter_NODE_29962_length_1948_cov_1_08896_ID_59923,7,VIRSorter_NODE_29962_length_1948_cov_1_08896_ID_59923,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_30047_length_1945_cov_4_48405_ID_60093,7,VIRSorter_NODE_30047_length_1945_cov_4_48405_ID_60093,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_3004_length_9780_cov_5_43634_ID_6007,25,VIRSorter_NODE_3004_length_9780_cov_5_43634_ID_6007,25,3,,,,12.66572061178484,2.85293728253286,,
VIRSorter_NODE_3005_length_9778_cov_4_68573_ID_6009,21,VIRSorter_NODE_3005_length_9778_cov_4_68573_ID_6009,21,3,,,,10.53928339423977,gene_5-gene_18:4.77520895685986,,
VIRSorter_NODE_3009_length_9767_cov_10_4406_ID_6017,12,VIRSorter_NODE_3009_length_9767_cov_10_4406_ID_6017,12,3,,,,4.77042658746288,gene_2-gene_11:3.66325416501049,,
VIRSorter_NODE_3013_length_9756_cov_14_2708_ID_6025,27,VIRSorter_NODE_3013_length_9756_cov_14_2708_ID_6025,27,3,,,,11.84972864602141,6.49198159001734,,
VIRSorter_NODE_3018_length_9743_cov_3_302_ID_6035,13,VIRSorter_NODE_3018_length_9743_cov_3_302_ID_6035,13,3,,,,6.69561495048063,gene_3-gene_13:5.51167418886823,,
VIRSorter_NODE_30209_length_1938_cov_1_66427_ID_60417,9,VIRSorter_NODE_30209_length_1938_cov_1_66427_ID_60417,9,3,,,,5.32773342725582,3.89359133625594,,
VIRSorter_NODE_3021_length_9732_cov_15_681_ID_6041,12,VIRSorter_NODE_3021_length_9732_cov_15_681_ID_6041,12,3,,,,6.32549331929078,gene_2-gene_12:4.21514632951872,,
VIRSorter_NODE_3032_length_9706_cov_3_06911_ID_6063,14,VIRSorter_NODE_3032_length_9706_cov_3_06911_ID_6063,14,3,,,,gene_1-gene_13:6.51952369142495,gene_1-gene_11:5.33558292981254,,
VIRSorter_NODE_3036_length_9701_cov_4_83988_ID_6071,17,VIRSorter_NODE_3036_length_9701_cov_4_83988_ID_6071,17,3,,,,8.50719397293815,8.50719397293815,,
VIRSorter_NODE_30455_length_1927_cov_1_88722_ID_60909,9,VIRSorter_NODE_30455_length_1927_cov_1_88722_ID_60909,9,3,,,,5.32773342725582,5.32773342725582,,
VIRSorter_NODE_30462_length_1927_cov_104_197_ID_60923,9,VIRSorter_NODE_30462_length_1927_cov_104_197_ID_60923,9,3,,,,5.32773342725582,2.80707201587116,,
VIRSorter_NODE_30499_length_1925_cov_3_96107_ID_60997,8,VIRSorter_NODE_30499_length_1925_cov_3_96107_ID_60997,8,3,,,,4.73576304644962,4.73576304644962,,
VIRSorter_NODE_3050_length_9668_cov_81_4213_ID_6099,17,VIRSorter_NODE_3050_length_9668_cov_81_4213_ID_6099,17,3,,,,5.42778472018684,4.25372906122355,,
VIRSorter_NODE_3052_length_9664_cov_11_9171_ID_6103,14,VIRSorter_NODE_3052_length_9664_cov_11_9171_ID_6103,14,3,,,,7.11149407223115,gene_3-gene_14:2.14904165280641,,
VIRSorter_NODE_30533_length_1923_cov_2_81849_ID_61065,9,VIRSorter_NODE_30533_length_1923_cov_2_81849_ID_61065,9,3,,,,5.32773342725582,5.32773342725582,,
VIRSorter_NODE_3062_length_9648_cov_85_1345_ID_6123,19,VIRSorter_NODE_3062_length_9648_cov_85_1345_ID_6123,19,3,,,,7.75691568803248,gene_1-gene_16:3.55985796155332,,
VIRSorter_NODE_3063_length_9646_cov_14_0452_ID_6125,8,VIRSorter_NODE_3063_length_9646_cov_14_0452_ID_6125,8,3,,,,4.73576304644962,4.73576304644962,,
VIRSorter_NODE_3064_length_9642_cov_3_05339_ID_6127,21,VIRSorter_NODE_3064_length_9642_cov_3_05339_ID_6127,21,3,,,,10.53928339423977,gene_2-gene_21:9.94731301343357,,
VIRSorter_NODE_3066_length_9640_cov_3_64564_ID_6131,15,VIRSorter_NODE_3066_length_9640_cov_3_64564_ID_6131,15,3,,,,5.90778606027018,gene_6-gene_15:3.11918612066021,,
VIRSorter_NODE_3068_length_9639_cov_8_36417_ID_6135,17,VIRSorter_NODE_3068_length_9639_cov_8_36417_ID_6135,17,3,,,,gene_1-gene_16:7.91522359213195,gene_1-gene_16:7.91522359213195,,
VIRSorter_NODE_3071_length_9631_cov_3_11827_ID_6141,26,VIRSorter_NODE_3071_length_9631_cov_3_11827_ID_6141,26,3,,,,gene_3-gene_26:12.02259770853126,gene_6-gene_25:4.07924334042069,,
VIRSorter_NODE_3078_length_9614_cov_44_0784_ID_6155,22,VIRSorter_NODE_3078_length_9614_cov_44_0784_ID_6155,22,3,,,,11.06430698541536,gene_11-gene_22:5.14460317735333,,
VIRSorter_NODE_30954_length_1905_cov_1_30484_ID_61907,10,VIRSorter_NODE_30954_length_1905_cov_1_30484_ID_61907,10,3,,,,5.91970380806202,4.44140541539413,,
VIRSorter_NODE_3107_length_9528_cov_9_19189_ID_6213,16,VIRSorter_NODE_3107_length_9528_cov_9_19189_ID_6213,16,3,,,,6.34739770188461,gene_6-gene_16:3.54613954856014,,
VIRSorter_NODE_310_length_36170_cov_7_3682_ID_619,67,VIRSorter_NODE_310_length_36170_cov_7_3682_ID_619,67,3,,,,34.13685181531883,gene_1-gene_65:20.54351931612127,,
VIRSorter_NODE_31154_length_1897_cov_3_33898_ID_62307,7,VIRSorter_NODE_31154_length_1897_cov_3_33898_ID_62307,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_3120_length_9476_cov_3_54648_ID_6239,20,VIRSorter_NODE_3120_length_9476_cov_3_54648_ID_6239,20,3,,,,10.01986368058218,8.24781460697264,,
VIRSorter_NODE_3121_length_9474_cov_2_30609_ID_6241,10,VIRSorter_NODE_3121_length_9474_cov_2_30609_ID_6241,10,3,,,,5.91970380806202,2.39309824242423,,
VIRSorter_NODE_3126_length_9469_cov_2_64162_ID_6251,19,VIRSorter_NODE_3126_length_9469_cov_2_64162_ID_6251,19,3,,,,6.33027403047121,5.10335335045746,,
VIRSorter_NODE_3129_length_9467_cov_4_61617_ID_6257,19,VIRSorter_NODE_3129_length_9467_cov_4_61617_ID_6257,19,3,,,,9.50707454582360,gene_3-gene_19:5.24372453145988,,
VIRSorter_NODE_3131_length_9458_cov_2_95928_ID_6261,13,VIRSorter_NODE_3131_length_9458_cov_2_95928_ID_6261,13,3,,,,6.69561495048063,3.85146430221244,,
VIRSorter_NODE_3140_length_9447_cov_4_35225_ID_6279,13,VIRSorter_NODE_3140_length_9447_cov_4_35225_ID_6279,13,3,,,,6.69561495048063,gene_1-gene_10:2.30622185284791,,
VIRSorter_NODE_31417_length_1886_cov_2_25185_ID_62833,7,VIRSorter_NODE_31417_length_1886_cov_2_25185_ID_62833,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_31437_length_1885_cov_1_376_ID_62873,7,VIRSorter_NODE_31437_length_1885_cov_1_376_ID_62873,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_3143_length_9440_cov_47_3615_ID_6285,8,VIRSorter_NODE_3143_length_9440_cov_47_3615_ID_6285,8,3,,,,4.73576304644962,3.35078025787009,,
VIRSorter_NODE_31445_length_1885_cov_11_4408_ID_62889,8,VIRSorter_NODE_31445_length_1885_cov_11_4408_ID_62889,8,3,,,,4.73576304644962,3.35078025787009,,
VIRSorter_NODE_31451_length_1884_cov_2_08139_ID_62901,7,VIRSorter_NODE_31451_length_1884_cov_2_08139_ID_62901,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_3146_length_9437_cov_17_753_ID_6291,22,VIRSorter_NODE_3146_length_9437_cov_17_753_ID_6291,22,3,,,,11.06430698541536,2.51876182383913,,
VIRSorter_NODE_3151_length_9434_cov_3_69732_ID_6301,22,VIRSorter_NODE_3151_length_9434_cov_3_69732_ID_6301,22,3,,,,11.06430698541536,gene_1-gene_19:9.28839584299675,,
VIRSorter_NODE_3164_length_9409_cov_8_15363_ID_6327,21,VIRSorter_NODE_3164_length_9409_cov_8_15363_ID_6327,21,3,,,,gene_1-gene_18:8.76337225182116,gene_3-gene_17:4.01774808392721,,
VIRSorter_NODE_3173_length_9383_cov_2_86214_ID_6345,22,VIRSorter_NODE_3173_length_9383_cov_2_86214_ID_6345,22,3,,,,11.06430698541536,gene_1-gene_19:2.85362315422713,,
VIRSorter_NODE_3179_length_9371_cov_2_88014_ID_6357,17,VIRSorter_NODE_3179_length_9371_cov_2_88014_ID_6357,17,3,,,,8.50719397293815,gene_1-gene_10:4.36340130729474,,
VIRSorter_NODE_317_length_35659_cov_3_91743_ID_633,48,VIRSorter_NODE_317_length_35659_cov_3_91743_ID_633,48,3,,,,gene_1-gene_46:20.38973534731810,gene_1-gene_46:20.38973534731810,,
VIRSorter_NODE_31906_length_1867_cov_3_15632_ID_63811,7,VIRSorter_NODE_31906_length_1867_cov_3_15632_ID_63811,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_3190_length_9345_cov_9_34324_ID_6379,15,VIRSorter_NODE_3190_length_9345_cov_9_34324_ID_6379,15,3,,,,7.55733641735912,gene_1-gene_13:6.37339565574671,,
VIRSorter_NODE_3198_length_9330_cov_21_1569_ID_6395,11,VIRSorter_NODE_3198_length_9330_cov_21_1569_ID_6395,11,3,,,,6.03455293414856,2.37593896866704,,
VIRSorter_NODE_3201_length_9324_cov_4_83984_ID_6401,15,VIRSorter_NODE_3201_length_9324_cov_4_83984_ID_6401,15,3,,,,5.90778606027018,gene_2-gene_15:2.05494853164604,,
VIRSorter_NODE_32044_length_1861_cov_1_55536_ID_64087,8,VIRSorter_NODE_32044_length_1861_cov_1_55536_ID_64087,8,3,,,,4.73576304644962,3.35078025787009,,
VIRSorter_NODE_3209_length_9293_cov_4_62317_ID_6417,20,VIRSorter_NODE_3209_length_9293_cov_4_62317_ID_6417,20,3,,,,8.24781460697264,4.44439083569642,,
VIRSorter_NODE_3213_length_9289_cov_43_5466_ID_6425,16,VIRSorter_NODE_3213_length_9289_cov_43_5466_ID_6425,16,3,,,,8.02436806155702,2.86296246027225,,
VIRSorter_NODE_3218_length_9283_cov_5_71723_ID_6435,7,VIRSorter_NODE_3218_length_9283_cov_5_71723_ID_6435,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_3229_length_9265_cov_34_8318_ID_6457,12,VIRSorter_NODE_3229_length_9265_cov_34_8318_ID_6457,12,3,,,,6.32549331929078,6.32549331929078,,
VIRSorter_NODE_32347_length_1850_cov_2_46547_ID_64693,7,VIRSorter_NODE_32347_length_1850_cov_2_46547_ID_64693,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_3235_length_9258_cov_3_1554_ID_6469,12,VIRSorter_NODE_3235_length_9258_cov_3_1554_ID_6469,12,3,,,,6.32549331929078,3.55164911882570,,
VIRSorter_NODE_3239_length_9248_cov_2_99024_ID_6477,11,VIRSorter_NODE_3239_length_9248_cov_2_99024_ID_6477,11,3,,,,6.03455293414856,2.37593896866704,,
VIRSorter_NODE_32521_length_1844_cov_23_9289_ID_65041,8,VIRSorter_NODE_32521_length_1844_cov_23_9289_ID_65041,8,3,,,,4.73576304644962,3.35078025787009,,
VIRSorter_NODE_3252_length_9223_cov_4_43195_ID_6503,22,VIRSorter_NODE_3252_length_9223_cov_4_43195_ID_6503,22,3,,,,11.06430698541536,gene_3-gene_22:5.40754602129918,,
VIRSorter_NODE_3253_length_9215_cov_2_74758_ID_6505,20,VIRSorter_NODE_3253_length_9215_cov_2_74758_ID_6505,20,3,,,,gene_1-gene_18:4.50516751181667,gene_5-gene_18:3.55884515018918,,
VIRSorter_NODE_32671_length_1838_cov_1_53536_ID_65341,7,VIRSorter_NODE_32671_length_1838_cov_1_53536_ID_65341,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_3268_length_9190_cov_2_18007_ID_6535,18,VIRSorter_NODE_3268_length_9190_cov_2_18007_ID_6535,18,3,,,,7.27514789349796,gene_7-gene_17:2.16110969897613,,
VIRSorter_NODE_3276_length_9165_cov_2_29885_ID_6551,22,VIRSorter_NODE_3276_length_9165_cov_2_29885_ID_6551,22,3,,,,7.75925377976662,3.35524696444490,,
VIRSorter_NODE_3278_length_9163_cov_11_9945_ID_6555,15,VIRSorter_NODE_3278_length_9163_cov_11_9945_ID_6555,15,3,,,,7.55733641735912,gene_2-gene_12:3.67107828516844,,
VIRSorter_NODE_3286_length_9144_cov_3_39104_ID_6571,22,VIRSorter_NODE_3286_length_9144_cov_3_39104_ID_6571,22,3,,,,6.46338928228569,gene_6-gene_22:3.85099016966974,,
VIRSorter_NODE_3287_length_9141_cov_6_82627_ID_6573,15,VIRSorter_NODE_3287_length_9141_cov_6_82627_ID_6573,15,3,,,,7.55733641735912,2.51690785110168,,
VIRSorter_NODE_3289_length_9135_cov_14_361_ID_6577-circular,18,VIRSorter_NODE_3289_length_9135_cov_14_361_ID_6577-circular,18,3,,,,9.00225434073630,9.00225434073630,,
VIRSorter_NODE_32957_length_1827_cov_11_4953_ID_65913,8,VIRSorter_NODE_32957_length_1827_cov_11_4953_ID_65913,8,3,,,,4.73576304644962,4.73576304644962,,
VIRSorter_NODE_3297_length_9124_cov_13_224_ID_6593,17,VIRSorter_NODE_3297_length_9124_cov_13_224_ID_6593,17,3,,,,8.50719397293815,2.33831212224738,,
VIRSorter_NODE_3299_length_9119_cov_8_58941_ID_6597,16,VIRSorter_NODE_3299_length_9119_cov_8_58941_ID_6597,16,3,,,,8.02436806155702,6.34739770188461,,
VIRSorter_NODE_32_length_73268_cov_10_827_ID_63,127,VIRSorter_NODE_32_length_73268_cov_10_827_ID_63,127,3,,,,gene_10-gene_109:55.37467382817869,gene_1-gene_98:37.80614928768120;gene_103-gene_127:10.97689526771351,gene_24-gene_123:9.82843541686615,
VIRSorter_NODE_3300_length_9118_cov_17_0343_ID_6599,14,VIRSorter_NODE_3300_length_9118_cov_17_0343_ID_6599,14,3,,,,5.49121230049466,4.20229782667536,,
VIRSorter_NODE_33089_length_1821_cov_1_79988_ID_66177,7,VIRSorter_NODE_33089_length_1821_cov_1_79988_ID_66177,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_3313_length_9097_cov_13_5305_ID_6625,22,VIRSorter_NODE_3313_length_9097_cov_13_5305_ID_6625,22,3,,,,11.06430698541536,gene_6-gene_18:5.73657355815954,,
VIRSorter_NODE_3323_length_9073_cov_21_5184_ID_6645,22,VIRSorter_NODE_3323_length_9073_cov_21_5184_ID_6645,22,3,,,,11.06430698541536,gene_10-gene_20:3.03425618758127,,
VIRSorter_NODE_3331_length_9062_cov_2_61164_ID_6661,16,VIRSorter_NODE_3331_length_9062_cov_2_61164_ID_6661,16,3,,,,gene_3-gene_16:6.84042729994461,gene_6-gene_16:3.54613954856014,,
VIRSorter_NODE_3336_length_9052_cov_3_95821_ID_6671,17,VIRSorter_NODE_3336_length_9052_cov_3_95821_ID_6671,17,3,,,,8.50719397293815,gene_1-gene_10:2.88510291462685,,
VIRSorter_NODE_3337_length_9052_cov_44_1382_ID_6673,14,VIRSorter_NODE_3337_length_9052_cov_44_1382_ID_6673,14,3,,,,7.11149407223115,gene_2-gene_11:2.13013059379223,,
VIRSorter_NODE_3347_length_9032_cov_65_6455_ID_6693,23,VIRSorter_NODE_3347_length_9032_cov_65_6455_ID_6693,23,3,,,,11.59412945947272,gene_4-gene_23:4.24274547216835,,
VIRSorter_NODE_3350_length_9027_cov_3_47213_ID_6699,13,VIRSorter_NODE_3350_length_9027_cov_3_47213_ID_6699,13,3,,,,6.69561495048063,gene_2-gene_13:2.32513291186210,,
VIRSorter_NODE_3353_length_9026_cov_4_9137_ID_6705,26,VIRSorter_NODE_3353_length_9026_cov_4_9137_ID_6705,26,3,,,,gene_1-gene_24:12.02259770853126,gene_3-gene_22:5.18189598280267,,
VIRSorter_NODE_3365_length_9004_cov_2_94446_ID_6729,11,VIRSorter_NODE_3365_length_9004_cov_2_94446_ID_6729,11,3,,,,6.03455293414856,6.03455293414856,,
VIRSorter_NODE_3374_length_8981_cov_3_91744_ID_6747,8,VIRSorter_NODE_3374_length_8981_cov_3_91744_ID_6747,8,3,,,,4.73576304644962,2.31900720322322,,
VIRSorter_NODE_33816_length_1795_cov_1_22362_ID_67631,7,VIRSorter_NODE_33816_length_1795_cov_1_22362_ID_67631,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_33833_length_1795_cov_3_19424_ID_67665,7,VIRSorter_NODE_33833_length_1795_cov_3_19424_ID_67665,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_33836_length_1795_cov_317_229_ID_67671,7,VIRSorter_NODE_33836_length_1795_cov_317_229_ID_67671,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_3384_length_8967_cov_30_0061_ID_6767,13,VIRSorter_NODE_3384_length_8967_cov_30_0061_ID_6767,13,3,,,,6.69561495048063,5.10671773486417,,
VIRSorter_NODE_33909_length_1792_cov_1_69129_ID_67817,8,VIRSorter_NODE_33909_length_1792_cov_1_69129_ID_67817,8,3,,,,4.73576304644962,4.73576304644962,,
VIRSorter_NODE_33911_length_1792_cov_1_18679_ID_67821,7,VIRSorter_NODE_33911_length_1792_cov_1_18679_ID_67821,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_33916_length_1792_cov_2_93093_ID_67831,7,VIRSorter_NODE_33916_length_1792_cov_2_93093_ID_67831,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_3399_length_8929_cov_3_85992_ID_6797,16,VIRSorter_NODE_3399_length_8929_cov_3_85992_ID_6797,16,3,,,,6.34739770188461,gene_3-gene_16:5.22014552820812,,
VIRSorter_NODE_3410_length_8916_cov_3_26806_ID_6819,7,VIRSorter_NODE_3410_length_8916_cov_3_26806_ID_6819,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_34127_length_1784_cov_0_943874_ID_68253,7,VIRSorter_NODE_34127_length_1784_cov_0_943874_ID_68253,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_3420_length_8903_cov_3_97858_ID_6839,13,VIRSorter_NODE_3420_length_8903_cov_3_97858_ID_6839,13,3,,,,5.10671773486417,gene_1-gene_11:2.81432221275147,,
VIRSorter_NODE_3421_length_8901_cov_17_2814_ID_6841,10,VIRSorter_NODE_3421_length_8901_cov_17_2814_ID_6841,10,3,,,,5.91970380806202,5.91970380806202,,
VIRSorter_NODE_3423_length_8899_cov_4_47709_ID_6845,21,VIRSorter_NODE_3423_length_8899_cov_4_47709_ID_6845,21,3,,,,10.53928339423977,gene_3-gene_18:5.90246113053635,,
